Post Date,Post Id,Post Url,Price,Location,Post title
2022-07-05 03:11,7504846755,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-215-inch-imac-in-perfect/7504846755.html,$200, (San Francisco),21.5 inch iMac - in perfect condition! $200 OBO
2022-07-04 21:46,7504825791,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-alienware-m17r4-173gaming/7504825791.html,"$1,700", (San Francisco),"Alienware m17R4 17.3""Gaming Laptop"
2022-07-04 21:14,7504822371,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-samsung-34-ultrawide/7504822371.html,$250, (twin peaks / diamond hts),"Samsung 34"" Ultrawide Curved Monitor 3440x1440 S34E790C"
2022-07-04 20:26,7502142162,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-dell-xps-core-i7-7500u/7502142162.html,"$1,000", (richmond / seacliff),Dell XPS 13 9360 Core i7-7500U 16gb RAM 512GB SSD Laptop
2022-07-04 19:56,7503205607,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-keyboard-unused-brand-new/7503205607.html,$0, (financial district),keyboard-unused brand new HEADSET AND STAND AND PC ALSO AVAILABLE
2022-07-04 19:26,7504806380,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-netgear-nighthawk-ac2300/7504806380.html,$50, (inner richmond),NETGEAR Nighthawk AC2300 WiFi Router
2022-07-04 19:05,7495392569,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-alienware-area-51m/7495392569.html,"$1,800", (west portal / forest hill),"Alienware Area 51m, Graphics Amplifier, Headphones, Etc"
2022-07-04 19:01,7504800649,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-imac-27-inch-late-ghz/7504800649.html,$350, (Mission Bay),"iMac 27 inch, late 2012 -  2.9 Ghz Intel Core i5, 8GB RAM, 1 TB HDD"
2022-07-04 17:58,7504775177,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-new-lenovo-13s-g2-20wc/7504775177.html,$750, (sunset / parkside),"New Lenovo 13s G2 20WC 13.3"" ThinkBook"
2022-07-04 17:01,7503630170,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-macbook-air-retina/7503630170.html,$700, (mission district),MacBook Air Retina Display 2020
2022-07-04 16:59,7504774829,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-lenovo-thinkpad-e580/7504774829.html,$150, (haight ashbury),Lenovo ThinkPad E580
2022-07-04 16:48,7504772238,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-lenovo-thinkpad/7504772238.html,$750, (sunset / parkside),"Lenovo ThinkPad 20KJ0018US X1 Carbon 13"" Gen 3 Tablet/Laptop"
2022-07-04 16:47,7503989061,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-apple-wired-keyboard-with/7503989061.html,$50, (San Francisco),Apple wired keyboard with numeric keypad
2022-07-04 16:47,7504067305,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-monitor-desk-mount/7504067305.html,$40, (San Francisco),Monitor Desk Mount (unopened)
2022-07-04 16:31,7504767777,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-asus-transformer-mini/7504767777.html,$200, (cole valley / ashbury hts),Asus Transformer Mini T102HA 64GB SSD 4GB RAM 2-in-1 Tablet Laptop
2022-07-04 15:36,7503168971,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-hp-micro-atx-tower-pc/7503168971.html,$60, (glen park),HP Micro ATX Tower PC -  Intel Core i3-4130 3.4GHz/8GB RAM/74GB HD
2022-07-04 15:36,7500040800,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-micro-tower-pc-amd-athlon/7500040800.html,$50, (glen park),Micro Tower PC - AMD Athlon II X4 3GHz quad core CPU/8GB RAM/320GB HD
2022-07-04 15:36,7502898900,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-15-macbook-pro-retina/7502898900.html,$225, (San Francisco),"15” Macbook Pro (Retina, early 2013)"
2022-07-04 14:45,7497574568,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-thinkpad-thunderbolt-dock/7497574568.html,$70, (San Francisco),ThinkPad Thunderbolt 3 Dock
2022-07-04 14:30,7504732377,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-2022-apple-mac-studio/7504732377.html,"$2,000", (inner sunset / UCSF),2022 Apple Mac Studio w/ Apple M1 Max chip
2022-07-04 14:19,7504729038,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-gaming-pc-and-monitor/7504729038.html,$550, (bayview),Gaming PC and monitor combo
2022-07-04 14:01,7499829502,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-mac-pro/7499829502.html,$350, (lower nob hill),mac pro 17 2011
2022-07-04 13:33,7496914624,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-dell-ultrasharp-2k/7496914624.html,$15, (SOMA / south beach),Dell Ultrasharp 2k monitor for repair or parts
2022-07-04 13:33,7497913219,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-apple-mac-magsafe-laptop/7497913219.html,$25, (SOMA / south beach),Apple Mac Magsafe 1 laptop charger
2022-07-04 13:19,7504707479,https://sfbay.craigslist.org/sfc/sys/d/alameda-g62-hp/7504707479.html,$45, (East),G62 HP
2022-07-04 12:40,7504692996,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-dell-inspiron-13/7504692996.html,$95, (East),Dell Inspiron 13
2022-07-04 12:21,7499851196,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-asus-rog-swift-pg278qr-27/7499851196.html,$380, (nob hill),ASUS ROG Swift PG278QR 27” G-SYNC Gaming Monitor 165Hz (2560x1440)
2022-07-04 12:17,7504684114,https://sfbay.craigslist.org/sfc/sys/d/daly-city-asus-chromebox-chromebox4/7504684114.html,$400, (inner sunset / UCSF),"ASUS Chromebox 4 CHROMEBOX4-G7068UN Desktop Computer, Intel Core i7, 1"
2022-07-04 12:07,7495259247,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-new-27-inch-high-end-acer/7495259247.html,$200, (SOMA / south beach),New 27 inch high end Acer 2560x1440 high res edgeless USBC IPS monitor
2022-07-04 11:38,7504668469,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-desktop-pc-4th-gen-i5/7504668469.html,$220, (SOMA / south beach),"Desktop PC 4th gen i5 4 core CPU, 8GB RAM + free keyboard/mouse"
2022-07-04 11:32,7496995148,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-small-form-factor/7496995148.html,$570, (SOMA / south beach),Small form factor portable mini ITX gaming PC
2022-07-04 11:21,7503920407,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-macbook-pro-16g-1t/7503920407.html,$499, (downtown / civic / van ness),Macbook Pro 16G 1T
2022-07-04 10:21,7504636550,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-panasonic-toughbook-cf-54/7504636550.html,"$1,500", (excelsior / outer mission),🍀 Panasonic Toughbook CF-54 i7-6600U 2.6 16GB 512GB SSD PRIME GPS
2022-07-04 10:18,7499002336,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-fast-acer-chromebook-gb/7499002336.html,$100, (excelsior / outer mission),"🍀 ‡ FAST Acer Chromebook R11 11.6"" 4GB RAM 16GB SSD Touch Screen"
2022-07-04 10:18,7499002513,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-fast-hp-compaq-elite-8000/7499002513.html,$100, (excelsior / outer mission),🍀 FAST HP Compaq Elite 8000 SFF Core 2 Duo 8GB 320GB HDD Win XP 7
2022-07-04 10:17,7504634733,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-hp-printer-fax-copier/7504634733.html,$20, (potrero hill),HP Printer/Fax/Copier/Scanner with extra ink
2022-07-04 10:16,7495668635,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-lenovo-yoga-touchscreen/7495668635.html,$180, (pacific heights),"Lenovo Yoga 920 14"" Touchscreen Laptop i7 8GB 512GB"
2022-07-04 10:11,7498891660,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-hp-24-inch-full-hd-1080p/7498891660.html,$75, (San Francisco),HP 24-inch Full HD 1080p IPS LED Monitor
2022-07-04 10:09,7504627715,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-apple-mac-magsafe-laptop/7504627715.html,$0, (SOMA / south beach),Apple Mac Magsafe 2 laptop chargers
2022-07-04 10:03,7495616308,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-solid-wood-monitor-stands/7495616308.html,$0, (SOMA / south beach),Solid wood monitor stands / risers
2022-07-04 10:02,7497485952,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-full-set-of-kvm-cables/7497485952.html,$10, (SOMA / south beach),Full set of KVM cables
2022-07-04 10:01,7502096638,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-keyboards/7502096638.html,$0, (SOMA / south beach),Keyboards
2022-07-04 09:52,7504623932,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-2014-mac-mini-26-8gb-1tb/7504623932.html,$400, (castro / upper market),2014 Mac Mini 2.6 / 8GB / 1TB / Intel Iris + keyboard + mouse
2022-07-04 09:47,7497667427,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-logitech-slim-folio-ipad/7497667427.html,$40, (pacific heights),Logitech Slim Folio ipad Keyboard
2022-07-04 09:01,7495690312,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-lenovo-yoga-c930-13ikb/7495690312.html,$200, (nob hill),LENOVO YOGA C930-13ikb Laptop
2022-07-04 08:55,7503534177,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-dell-optiplex-7040-i5-8gb/7503534177.html,$120, (city of san francisco),"Dell Optiplex 7040/ i5/ 8GB RAM/500GB HD/ Win10 Pro + 24"" Dell Mon"
2022-07-04 08:54,7498830367,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-dell-latitude-e7470-fhd/7498830367.html,$235, (city of san francisco),Dell Latitude E7470 FHD (1920 x1080) i5/ 16GB RAM/500GB SSD/ Win10 Pro
2022-07-04 08:54,7498831714,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-dell-optiplex-9030-all-in/7498831714.html,$195, (San Francisco),Dell Optiplex 9030 All-in-One  i7/8GB RAM/ 500GB HD/ Web Com/ W10 Pro
2022-07-04 08:54,7498835134,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-dell-optiplex-all-in-one/7498835134.html,$115, (city of san francisco),"Dell OptiPlex 3030 20"" All-in-One i5/8GB Ram/500GB HD /WIFI, W10Pro"
2022-07-04 08:53,7500681922,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-dell-optiplex-7010-i5/7500681922.html,$150, (city of san francisco),"Dell Optiplex 7010/ i5/ 16GB RAM/500GB SSD/ Win10 Pro + 24"" Dell Mon"
2022-07-04 08:47,7499026408,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-acer-aspire-1690-zl2-fix/7499026408.html,$45, (San Francisco/Daly City),Acer Aspire 1690 ZL2 - Fix or Parts
2022-07-04 08:43,7498931502,https://sfbay.craigslist.org/sfc/sys/d/brand-new-genuine-dell-1815dn-toner/7498931502.html,$55, (excelsior / outer mission),Brand New/Genuine Dell 1815dn Toner
2022-07-04 08:42,7498906905,https://sfbay.craigslist.org/sfc/sys/d/brand-new-compatible-canon-toner/7498906905.html,$15, (excelsior / outer mission),Brand New/Compatible Canon Toner Cartridge FX3
2022-07-04 08:20,7498856135,https://sfbay.craigslist.org/sfc/sys/d/epson-inks-t059-for-stylus-photo/7498856135.html,$3, (San Francisco/Daly City),Epson Inks T059 for Stylus Photo Printer R2400
2022-07-04 08:20,7498856008,https://sfbay.craigslist.org/sfc/sys/d/epson-ink-cartridges-for-epson-stylus/7498856008.html,$4, (San Francisco/Daly City),"Epson Ink Cartridges for Epson Stylus R200, RX500"
2022-07-04 08:20,7498855904,https://sfbay.craigslist.org/sfc/sys/d/epson-inks-s020-t044-t032-t019/7498855904.html,$3, (San Francisco/Daly City),"Epson Inks S020, T044, T032, T019"
2022-07-04 08:19,7498853905,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-hp-pavilion-dv6000/7498853905.html,$160, (San Francisco/Daly City),HP Pavilion DV6000 Entertainment Altec Lansing Laptop + New Battery
2022-07-04 08:15,7498817263,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-apple-thunderbolt-display/7498817263.html,$190, (San Francisco/Daly City),"Apple Thunderbolt Display 27"" A1407 2560x1440  (VESA Mount)"
2022-07-04 08:15,7498815897,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-intel-ghz-250gb-6gb-wifi/7498815897.html,$159, (San Francisco/Daly City),Intel i3-2100 3.1GHz 250GB 6GB WiFi Windows 10 Pro
2022-07-04 07:23,7498794396,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-apple-macbook-air/7498794396.html,$599, (inner sunset / UCSF),Apple MacBook Air 13” 2019
2022-07-04 03:12,7504517209,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-compaq-presario-sr5612f/7504517209.html,$179, (downtown / civic / van ness),@@@ Compaq Presario SR5612F Desktop PC with Keyboard&Mouse @@@
2022-07-04 01:51,7501598264,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-custom-and-complete-intel/7501598264.html,"$1,100", (hayes valley),"Custom and complete Intel i5 10400, GTX 1070, 32GB RAM, 1TB SSD, Win10"
2022-07-04 00:58,7504510705,https://sfbay.craigslist.org/sfc/sys/d/bolinas-lenovo-g560-notebook-plus-spare/7504510705.html,$95, (East Bay),Lenovo G560 Notebook plus spare laptop
2022-07-04 00:55,7495267177,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-herman-miller-flo-monitor/7495267177.html,$125, (SOMA / south beach),Herman Miller Flo Monitor Arm/Mount - New in Box
2022-07-03 23:30,7500728568,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-2009-apple-imac-215-inch/7500728568.html,$300, (treasure island),"2009 Apple iMac 21.5-inch, Late"
2022-07-03 23:01,7504500684,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-alienware-m17-hz-fhd-core/7504500684.html,"$1,500", (San Francisco),"Alienware M17 R4 - 17.3"" 360hz FHD - Core i7-10870H - 16GB - RTX 3070"
2022-07-03 21:18,7503754015,https://sfbay.craigslist.org/sfc/sys/d/daly-city-sale-trade-2019-macbook-pro/7503754015.html,"$2,400", (downtown / civic / van ness),"(Sale/Trade) 2019 MacBook Pro 16"" i9 / 16gb / 5500m / 1TB / spacegrey"
2022-07-03 21:16,7492499398,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-macbook-pro-15-tb-storage/7492499398.html,$599, (pacific heights),"macbook pro 15"" 1 TB storage"
2022-07-03 21:12,7499185708,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-custom-built-mid-range/7499185708.html,"$1,100", (downtown / civic / van ness),Custom Built Mid-range Gaming PC (RTX 3060+i5-10600k)
2022-07-03 19:47,7500481637,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-2015-macbook-pro-13-16gb/7500481637.html,$385, (pacific heights),2015 MacBook Pro 13” 16GB RAM 500GB SSD
2022-07-03 18:29,7504462922,https://sfbay.craigslist.org/sfc/sys/d/oakland-microsoft-surface-pro-1979/7504462922.html,"$1,200", (Oakland),Microsoft Surface Pro 1979 Laptop 4 15” Touchscreen Intel Core i7
2022-07-03 18:26,7500066037,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-dell-optiplex-330/7500066037.html,$160, (west portal / forest hill),Dell Optiplex 330
2022-07-03 18:24,7500066021,https://sfbay.craigslist.org/sfc/sys/d/dell-vostro-230/7500066021.html,$150, (west portal / forest hill),Dell Vostro 230
2022-07-03 18:22,7500065799,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-dell-optiplex-745/7500065799.html,$120, (west portal / forest hill),Dell Optiplex 745
2022-07-03 18:20,7502555773,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-new-razer-blade-15-gaming/7502555773.html,"$2,695", (downtown / civic / van ness),NEW - Razer Blade 15 Gaming Laptop (2022)
2022-07-03 18:20,7500065538,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-hp-compaq-core-duo/7500065538.html,$100, (west portal / forest hill),HP Compaq Core Duo
2022-07-03 18:20,7500065510,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-hp-optional-paper-tray/7500065510.html,$90, (west portal / forest hill),HP Optional Paper Tray
2022-07-03 18:20,7500065442,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-dell-27-inch-ultra-hd-4k/7500065442.html,$250, (west portal / forest hill),Dell 27 inch Ultra HD 4K Monitor
2022-07-03 18:18,7500065248,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-dell-ultra-sharp-27-inch/7500065248.html,$180, (west portal / forest hill),Dell Ultra Sharp 27 inch LED Monitor
2022-07-03 18:16,7500065157,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-dell-24-inch-ultra-sharp/7500065157.html,$120, (west portal / forest hill),Dell 24 inch Ultra Sharp LED Monitor
2022-07-03 18:14,7500064520,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-asus-27-inch-led-monitor/7500064520.html,$120, (west portal / forest hill),ASUS 27 inch LED Monitor
2022-07-03 18:13,7504459366,https://sfbay.craigslist.org/sfc/sys/d/oakland-move-out-sale-lenovo-thinkpad/7504459366.html,$600, (Oakland),Move-out sale: Lenovo Thinkpad T14 Business Laptop Intel i5-10210U
2022-07-03 18:12,7500064375,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-samsung-27-inch-tv-monitor/7500064375.html,$100, (west portal / forest hill),Samsung 27 inch TV Monitor
2022-07-03 18:10,7500064249,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-dell-24-inch-lcd-monitor/7500064249.html,$80, (west portal / forest hill),Dell 24 inch LCD Monitor
2022-07-03 18:09,7504458283,https://sfbay.craigslist.org/sfc/sys/d/bolinas-lenovo-z50-70/7504458283.html,$100, (East Bay),Lenovo  z50-70
2022-07-03 18:08,7500063997,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-dell-24-inch-monitor/7500063997.html,$70, (west portal / forest hill),Dell 24 inch Monitor
2022-07-03 18:02,7504456566,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-2015-late-imac-27inch-5k/7504456566.html,$500, (inner richmond),2015 late imac 27inch 5K
2022-07-03 18:00,7504456211,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-lenovo-ideacentre-aio-ast/7504456211.html,$400, (inner richmond),Lenovo Ideacentre AIO 520-24AST 8GB Ram 1 TB SSD
2022-07-03 17:59,7500063791,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-dell-ultra-sharp-22-inch/7500063791.html,$60, (west portal / forest hill),Dell Ultra Sharp 22 inch  Monitor
2022-07-03 17:57,7500063482,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-dell-22-inch-lcd-monitor/7500063482.html,$60, (west portal / forest hill),Dell 22 inch LCD Monitor
2022-07-03 17:55,7504454802,https://sfbay.craigslist.org/sfc/sys/d/oakland-lenovo-thinkpad-t430-business/7504454802.html,$100, (Oakland),Lenovo Thinkpad T430 Business Laptop Intel i5-3320M 2.60GHz $100
2022-07-03 17:55,7500063063,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-hyundai-24-inch-lcd/7500063063.html,$50, (west portal / forest hill),Hyundai 24 inch LCD Monitor
2022-07-03 17:53,7500063017,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-vizio-22-inch-tv-monitor/7500063017.html,$50, (west portal / forest hill),Vizio 22 inch TV Monitor
2022-07-03 17:51,7500062049,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-acer-x213h-monitor/7500062049.html,$30, (west portal / forest hill),Acer X213H Monitor
2022-07-03 17:49,7500061838,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-nec-multi-sync-90-gx/7500061838.html,$25, (west portal / forest hill),NEC Multi Sync 90 GX Monitor
2022-07-03 17:44,7504452107,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-gaming-laptop-3070/7504452107.html,"$1,200", (San Francisco),Gaming laptop 3070
2022-07-03 17:30,7496426118,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-25-apple-27-thunderbolt/7496426118.html,$180, (alamo square / nopa),(25) Apple 27” Thunderbolt Display Monitors
2022-07-03 17:14,7495842636,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-macbook-air-gb-256gb-open/7495842636.html,$780, (San Francisco),Macbook Air m1 2020 8gb 256gb Open box condition
2022-07-03 17:14,7500071965,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-lenovo-legion-slim-r7/7500071965.html,"$1,299", (San Francisco),Lenovo Legion Slim 7 R7 5800h Rtx 3060 24gb 1tb Ssd Brand New
2022-07-03 17:14,7495439342,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-ipad-pro-129-4th-gen-a12z/7495439342.html,$799, (San Francisco),iPad Pro 12.9 4th Gen A12Z silver like new condition
2022-07-03 17:14,7495845631,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-asus-rog-flow-r9-6900hs/7495845631.html,"$1,499", (San Francisco),Asus ROG Flow X13 2022 R9 6900hs 3050Ti 16gb 1TB Brand New 1 Year Warranty
2022-07-03 17:10,7504443390,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-laptop-alienware-m17-r4/7504443390.html,"$2,200", (San Francisco),Laptop Alienware M17 R4
2022-07-03 17:08,7492428611,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-asus-u80v-14-laptop-with/7492428611.html,$250, (excelsior / outer mission),"ASUS U80V 14"" Laptop with Microsoft Office 2013"
2022-07-03 17:08,7492338862,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-asus-i7-2600k-34ghz/7492338862.html,$400, (excelsior / outer mission),ASUS i7-2600K 3.4GHz computer / Windows 10 Pro and MS Office 2013
2022-07-03 17:01,7500049818,https://sfbay.craigslist.org/sfc/sys/d/dell-laptop-charger/7500049818.html,$20, (west portal / forest hill),Dell Laptop Charger
2022-07-03 16:45,7504436528,https://sfbay.craigslist.org/sfc/sys/d/oakland-move-out-sale-lenovo-thinkpad/7504436528.html,$400, (Oakland),Move-out sale: Lenovo Thinkpad T480 Business Laptop Intel i5-8250U
2022-07-03 16:37,7497162328,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-canon-printer-pixma-mx-492/7497162328.html,$45, (north beach / telegraph hill),Canon printer Pixma MX 492
2022-07-03 16:26,7504431320,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-mac-pro/7504431320.html,$350, (lower nob hill),mac pro 17 2011
2022-07-03 15:59,7504423318,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-gaming-compter/7504423318.html,$700, (hayes valley),Gaming Compter
2022-07-03 15:16,7504411002,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-2016-apple-macbook-pro/7504411002.html,$450, (lower pac hts),"2016 Apple MacBook Pro 15"" - 2.7GHz Core i7 16GB Ram 500GB SSD"
2022-07-03 12:55,7498321430,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-acer-micro-atx-tower-pc/7498321430.html,$80, (glen park),Acer Micro ATX Tower PC -  Intel Core i3-7100 3.9 GHz/8GB RAM/400GB HD
2022-07-03 12:54,7504361673,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-12tb-flash-disk-drive/7504361673.html,$40, (portola district),12TB Flash Disk Drive - perfect for backups/extra storage (FDD/HDD)
2022-07-03 12:45,7504358144,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-mac-pro/7504358144.html,$350, (lower nob hill),mac pro 17 2011
2022-07-03 11:58,7495391724,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-2200retailasus-rog/7495391724.html,"$1,450", (noe valley),"($2200retail)Asus Rog Zephyrus 15,Ryzen9, RTX3070, 1TB SSD,Office2021"
2022-07-03 11:36,7497018252,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-macbook-retina-12-inch/7497018252.html,$319, (ingleside / SFSU / CCSF),"Macbook Retina 12-inch 2015 1.2GHz, 500GB SSD, 8GB Model A1534"
2022-07-03 11:29,7504328647,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-ops-apis-intel-celeron/7504328647.html,$300, (city of san francisco),OPS-APIS-Intel Celeron-64GB M.2 SSD-4GB RAM-Brand New in Box
2022-07-03 11:28,7504328405,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-macbook-pro-133-brand-new/7504328405.html,$440, (potrero hill),MacBook Pro 13.3”-Brand New Condition w/Box-have original receipt
2022-07-03 11:21,7504325496,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-old-imac-rubbing-ubuntu/7504325496.html,$170, (San Francisco),old iMac rubbing Ubuntu
2022-07-03 11:15,7504323364,https://sfbay.craigslist.org/sfc/sys/d/oakland-macbook-pro-15-inch-16gb-ram/7504323364.html,$300, (Temescal),MacBook Pro 15 inch / 16GB RAM / 250GB SSD
2022-07-03 10:46,7504312357,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-apple-airport-extreme/7504312357.html,$20, (San Francisco),Apple Airport Extreme Base Station Router A1521
2022-07-03 10:46,7504312277,https://sfbay.craigslist.org/sfc/sys/d/san-francisco-netgear-wi-fi-extender/7504312277.html,$20, (San Francisco),Netgear Wi-Fi Extender AC1200 EX6150v2
2022-07-03 10:31,7495388824,https://sfbay.craigslist.org/sfc/sys/d/oakland-apple-macbook-pro-13-price/7495388824.html,$450, (nob hill),"Apple MacBook Pro 13""-price reduced"
